contact_id,pseudo_patient_id,timestamp,channel,service_line,raw_text,intent,category,journey_stage,root_cause,sentiment,urgency,default_route,safety_sensitive,chatbot_eligible,proactive_candidate,synthetic_issue_pattern,repeat_contact_14d,clean_text,redaction_count,redaction_email,redaction_phone,redaction_date_of_birth,redaction_postcode,redaction_nhs_number_like,redaction_order_reference,redaction_named_person,redaction_gp_surgery,redaction_street_address,text_length,token_count,is_short_text,is_empty_text,predicted_intent,prediction_confidence,prediction_correct,recommended_route,predicted_sentiment,sentiment_confidence
C0002795,P003032,2026-01-15 01:39:04,email,NHS prescription,"Hello, The prescription is ready but has not left the warehouse",not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,priority,Proactive message,False,True,True,standard_known_intent,True,hello the prescription is ready but has not left the warehouse,0,0,0,0,0,0,0,0,0,0,62,11,False,False,not_dispatched,0.9372439894802136,True,Proactive message,negative,0.982725638619816
C0011617,P001418,2026-02-27 20:06:48,phone_transcript,NHS prescription,right so Why have the reminder texts stopped? My phone is 07346181805,reminder_missing,Reminders and notifications,Notifications,Reorder reminder not received,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so why have the reminder texts stopped my phone is [phone],1,0,1,0,0,0,0,0,0,0,64,12,False,False,reminder_missing,0.8294876274886868,True,Chatbot or FAQ self-service,neutral,0.6476561667890871
C0009603,P006968,2026-02-17 22:23:01,email,NHS prescription,Please help. Please split my order because one medicine is delayed,split_order_request,Clinical and dispensing,Dispensing,One item delays a multi-item order,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,please help please split my order because one medicine is delayed,0,0,0,0,0,0,0,0,0,0,65,11,False,False,split_order_request,0.917043616213015,True,Human adviser,neutral,0.516320779487829
C0023717,P001643,2026-04-30 04:01:52,phone_transcript,NHS prescription,hello um Why is my prescrption still with my GP? asap,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,True,hello um why is my prescription still with my gp as soon as possible,0,0,0,0,0,0,0,0,0,0,68,14,False,False,waiting_gp_approval,0.9165993593421814,True,Proactive message,negative,0.9947065897579592
C0021976,P007119,2026-04-21 08:17:38,app_review,NHS prescription,This has been frustrating and I need someone to help!!!,complaint_service,Service access,Service,General service complaint,negative,standard,Human adviser,False,False,False,standard_known_intent,False,this has been frustrating and i need someone to help,0,0,0,0,0,0,0,0,0,0,52,10,False,False,complaint_service,0.9014507330098116,True,Human adviser,negative,0.9945029863538496
C0029698,P001540,2026-05-30 12:22:48,live_chat,NHS prescription,The app did not remind me to request my tablets thanks,reminder_missing,Reminders and notifications,Notifications,Reorder reminder not received,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,the app did not remind me to request my tablets thanks,0,0,0,0,0,0,0,0,0,0,54,11,False,False,reminder_missing,0.926230569773995,True,Chatbot or FAQ self-service,neutral,0.582635135778418
C0018275,P006956,2026-04-02 02:03:53,live_chat,NHS prescription,pls help: My repeat medicine request does not look right thanks,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,please help my repeat medicine request does not look right thanks,0,0,0,0,0,0,0,0,0,0,65,11,False,False,early_repeat_request,0.4829117236133963,False,Human adviser,neutral,0.4946092392337791
C0008344,P003939,2026-02-11 20:40:14,live_chat,NHS prescription,How do I track my medicine delivry?,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,how do i track my medicine delivery,0,0,0,0,0,0,0,0,0,0,35,7,False,False,delivery_tracking,0.913257037295623,True,Chatbot or FAQ self-service,neutral,0.6046984694941522
C0001513,P005767,2026-01-08 12:57:02,phone_transcript,NHS prescription,hi I am calling because There is a stock issue with my tablets please postcode SW1A 1AA,medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi i am calling because there is a stock issue with my tablets please postcode [postcode],1,0,0,0,1,0,0,0,0,0,89,16,False,False,medicine_unavailable,0.8658484531361694,True,Human adviser,negative,0.9649866911032828
C0015193,P004923,2026-03-17 14:10:56,live_chat,NHS prescription,hello The app says awaiting GP approval for days!!!,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello the app says awaiting gp approval for days,0,0,0,0,0,0,0,0,0,0,48,9,False,False,waiting_gp_approval,0.9345775567597046,True,Proactive message,negative,0.998006707018415
C0004071,P000475,2026-01-21 03:54:30,phone_transcript,NHS prescription,"pls can you help, Royal Mail tracking has not moved and my delivery is late Also, The parcel is missing even though it says delivered",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,True,please can you help royal mail tracking has not moved and my delivery is late also the parcel is missing even though it says delivered,0,0,0,0,0,0,0,0,0,0,134,25,False,False,delivery_delayed,0.7656903992921014,True,Proactive message,negative,0.9975278374808206
C0027705,P002359,2026-05-20 10:19:29,phone_transcript,NHS prescription,right so Where can I find my Royal Mail tracking number? asap,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,True,right so where can i find my royal mail tracking number as soon as possible,0,0,0,0,0,0,0,0,0,0,75,15,False,False,delivery_tracking,0.8240176875963771,True,Chatbot or FAQ self-service,neutral,0.6577058168983289
C0028603,P006267,2026-05-25 00:29:10,email,NHS prescription,"Hello, The meds parcel is delayed after dispatch thanks My phone is 07488027868",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello the medicine parcel is delayed after dispatch thanks my phone is [phone],1,0,1,0,0,0,0,0,0,0,78,13,False,False,delivery_delayed,0.8957318344574539,True,Proactive message,negative,0.9779042386195608
C0002594,P000295,2026-01-13 22:39:01,social,NHS prescription,Please respond: Why is my prescription still with my GP? email alex22@example.com,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please respond why is my prescription still with my gp email [email],1,1,0,0,0,0,0,0,0,0,68,12,False,False,waiting_gp_approval,0.8631044458220289,True,Proactive message,negative,0.9857437504582248
C0012751,P003899,2026-03-05 18:27:58,email,NHS prescription,"Hello, My order has been packing for two days and is not dispatched. My phone is 07286580238",not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,True,hello my order has been packing for two days and is not dispatched my phone is [phone],1,0,1,0,0,0,0,0,0,0,86,17,False,False,not_dispatched,0.9052930573564116,True,Proactive message,negative,0.9653470793122876
C0024351,P006463,2026-05-03 09:19:56,email,NHS prescription,"Hello, The app says it is too soon but I need my tablets before holiday Also, I need to request my usual tablets again.",early_repeat_request,Prescription request,Request,Request submitted earlier than expected,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,hello the app says it is too soon but i need my tablets before holiday also i need to request my usual tablets again,0,0,0,0,0,0,0,0,0,0,116,24,False,False,early_repeat_request,0.7279200916136144,True,Human adviser,neutral,0.6100015300002785
C0012386,P000066,2026-03-03 21:35:09,live_chat,NHS prescription,hello I have contacted you twice and nobody has resolved this thanks,complaint_service,Service access,Service,General service complaint,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hello i have contacted you twice and nobody has resolved this thanks,0,0,0,0,0,0,0,0,0,0,68,12,False,False,complaint_service,0.9130544818859382,True,Human adviser,negative,0.9944369647694988
C0006785,P002696,2026-02-04 08:22:57,app_review,NHS prescription,App issue: Please send future prescrptions to my new address!!!,change_delivery_address,Account management,Account,Delivery address needs update,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,app issue please send future prescrptions to my new address,0,0,0,0,0,0,0,0,0,0,59,10,False,False,change_delivery_address,0.887845961390565,True,Chatbot or FAQ self-service,neutral,0.6162649229070647
C0016405,P005112,2026-03-23 16:50:19,app_review,NHS prescription,"Not happy. My order is waiting for GP aproval, what should I do?.",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,False,not happy my order is waiting for gp approval what should i do,0,0,0,0,0,0,0,0,0,0,62,13,False,False,waiting_gp_approval,0.9147279281834908,True,Proactive message,negative,0.9956564941912868
C0025819,P005522,2026-05-11 01:50:48,app_review,NHS prescription,Not happy. The parcel is missing even though it says delivered,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,not happy the parcel is missing even though it says delivered,0,0,0,0,0,0,0,0,0,0,61,11,False,False,parcel_not_received,0.9152189874399858,True,Human adviser,negative,0.9972003620674113
C0009438,P001972,2026-02-17 04:10:15,phone_transcript,NHS prescription,right so My prescription is still waiting and I do not know why!!!,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,True,right so my prescription is still waiting and i do not know why,0,0,0,0,0,0,0,0,0,0,63,13,False,False,waiting_gp_approval,0.6027449492256873,True,Human adviser,negative,0.9957430152869324
C0029135,P002949,2026-05-27 15:26:21,live_chat,NHS prescription,hello How do I track my medicine delivery? postcode M13 9PL,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello how do i track my medicine delivery postcode [postcode],1,0,0,0,1,0,0,0,0,0,61,10,False,False,delivery_tracking,0.8064902781937409,True,Chatbot or FAQ self-service,neutral,0.5735491219818094
C0009684,P001051,2026-02-18 10:20:58,phone_transcript,NHS prescription,hello um Royal Mail tracking has not moved and my delivery is late,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello um royal mail tracking has not moved and my delivery is late,0,0,0,0,0,0,0,0,0,0,66,13,False,False,delivery_delayed,0.942186297438784,True,Proactive message,negative,0.9897244315047944
C0006400,P000200,2026-02-02 09:31:07,phone_transcript,NHS prescription,hi I am calling because How do I track my medicine delivery?.,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,hi i am calling because how do i track my medicine delivery,0,0,0,0,0,0,0,0,0,0,59,12,False,False,delivery_tracking,0.9035466907526268,True,Chatbot or FAQ self-service,neutral,0.5540593428146293
C0007745,P003819,2026-02-09 00:47:23,phone_transcript,NHS prescription,"please can you help, My prescription is still waiting and I do not know why!!!",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please can you help my prescription is still waiting and i do not know why,0,0,0,0,0,0,0,0,0,0,74,15,False,False,waiting_gp_approval,0.530594655233936,True,Human adviser,negative,0.9955919687735018
C0019360,P003911,2026-04-07 18:34:22,email,NHS prescription,"Hello, The order is stuck at clinical review. My phone is 07218566492",clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hello the order is stuck at clinical review my phone is [phone],1,0,1,0,0,0,0,0,0,0,63,12,False,False,clinical_review_delay,0.9079428917421212,True,Human adviser,negative,0.9864610949722092
C0019724,P007236,2026-04-09 16:13:30,app_review,NHS prescription,App issue: One part of my order has not moved thanks,medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,app issue one part of my order has not moved thanks,0,0,0,0,0,0,0,0,0,0,51,11,False,False,medicine_unavailable,0.4425940610848961,True,Human adviser,negative,0.5985425176625768
C0013193,P006528,2026-03-08 02:40:08,email,NHS prescription,"Hello, I received a dispatch message for the wrong order",wrong_notification,Reminders and notifications,Notifications,Incorrect or confusing message,negative,priority,Human adviser,False,False,False,standard_known_intent,True,hello i received a dispatch message for the wrong order,0,0,0,0,0,0,0,0,0,0,55,10,False,False,wrong_notification,0.9214538888938896,True,Human adviser,negative,0.9719216207552366
C0016026,P001181,2026-03-21 18:30:03,app_review,NHS prescription,Not happy. Royal Mail tracking has not moved and my delivery is late asap,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,not happy royal mail tracking has not moved and my delivery is late as soon as possible,0,0,0,0,0,0,0,0,0,0,87,17,False,False,delivery_delayed,0.906537517059176,True,Proactive message,negative,0.9728224938970224
C0027392,P003990,2026-05-18 23:53:07,phone_transcript,NHS prescription,hello um Tracking says delivered but there is no parcel here. postcode B15 2TT order no P2U-859050,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hello um tracking says delivered but there is no parcel here postcode [postcode] [order_ref],2,0,0,0,1,0,1,0,0,0,92,14,False,False,parcel_not_received,0.8116615451105631,True,Human adviser,negative,0.9748597105166268
C0027951,P005934,2026-05-21 16:19:11,phone_transcript,NHS prescription,hello um Royal Mail tracking has not moved and my delivery is late pls,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello um royal mail tracking has not moved and my delivery is late please,0,0,0,0,0,0,0,0,0,0,73,14,False,False,delivery_delayed,0.9405158089253436,True,Proactive message,negative,0.987220314977204
C0006575,P005782,2026-02-03 07:28:15,live_chat,NHS prescription,hi - When will you post my tablets? thanks,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hi - when will you post my tablets thanks,0,0,0,0,0,0,0,0,0,0,41,9,False,False,not_dispatched,0.9007089975702679,True,Proactive message,negative,0.9888727736517672
C0019932,P001062,2026-04-10 17:52:45,phone_transcript,NHS prescription,"please can you help, There is a stock issue with my tablets please My phone is 07404404759",medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,standard,Human adviser,False,False,False,standard_known_intent,True,please can you help there is a stock issue with my tablets please my phone is [phone],1,0,1,0,0,0,0,0,0,0,85,17,False,False,medicine_unavailable,0.899264856584493,True,Human adviser,negative,0.9730085809834406
C0026525,P001171,2026-05-14 20:23:26,live_chat,NHS prescription,hello Tracking says delivered but there is no parcel here!!!,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hello tracking says delivered but there is no parcel here,0,0,0,0,0,0,0,0,0,0,57,10,False,False,parcel_not_received,0.9097982545292824,True,Human adviser,negative,0.996703892388491
C0009612,P004657,2026-02-17 23:27:58,app_review,NHS prescription,App issue: When will you post my tablets? pls,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,app issue when will you post my tablets please,0,0,0,0,0,0,0,0,0,0,46,9,False,False,not_dispatched,0.925839732214316,True,Proactive message,negative,0.982112506792565
C0015528,P004838,2026-03-19 08:52:22,phone_transcript,NHS prescription,right so How do I track my meds delivery? please,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so how do i track my medicine delivery please,0,0,0,0,0,0,0,0,0,0,51,10,False,False,delivery_tracking,0.953760920229635,True,Chatbot or FAQ self-service,neutral,0.5907314440636601
C0027638,P001368,2026-05-20 03:46:39,live_chat,NHS prescription,pls help: Can I reorder my regular medicine through the app?!!!,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help can i reorder my regular medicine through the app,0,0,0,0,0,0,0,0,0,0,61,11,False,False,repeat_prescription_request,0.938357528101756,True,Chatbot or FAQ self-service,neutral,0.5462479813513923
C0018057,P000130,2026-03-31 22:06:18,phone_transcript,NHS prescription,right so I need to request my usual tablets again please DOB 21/05/1957 address 8 Market Street,repeat_prescription_request,Prescription request,Request,Routine repeat request,positive,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so i need to request my usual tablets again please dob [dob] address [address],2,0,0,1,0,0,0,0,0,1,84,15,False,False,repeat_prescription_request,0.8102613008590643,True,Chatbot or FAQ self-service,neutral,0.5847709104988627
C0010166,P001682,2026-02-20 18:40:34,phone_transcript,NHS prescription,"please can you help, Can someone contact me?.",unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,please can you help can someone contact me,0,0,0,0,0,0,0,0,0,0,42,8,False,False,unclear_or_out_of_scope,0.8971780614941366,True,Human adviser,neutral,0.7362751078740745
C0007102,P003762,2026-02-05 20:57:26,phone_transcript,NHS prescription,right so Why have you not received my prescription yet?.,prescription_not_received,Prescription request,Request,Prescription request not visible,negative,priority,Human adviser,False,False,False,standard_known_intent,True,right so why have you not received my prescription yet,0,0,0,0,0,0,0,0,0,0,54,10,False,False,prescription_not_received,0.9189307714752986,True,Human adviser,negative,0.9927449299584912
C0010221,P002177,2026-02-21 00:41:26,app_review,NHS prescription,App issue: Where can I find my Royal Mail tracking number? thanks,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,app issue where can i find my royal mail tracking number thanks,0,0,0,0,0,0,0,0,0,0,63,12,False,False,delivery_tracking,0.906171710307082,True,Chatbot or FAQ self-service,neutral,0.7586682883475746
C0019287,P006853,2026-04-07 09:01:54,phone_transcript,NHS prescription,hello um Royal Mail tracking has not moved and my delivry is late asap,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hello um royal mail tracking has not moved and my delivery is late as soon as possible,0,0,0,0,0,0,0,0,0,0,86,17,False,False,delivery_delayed,0.932511547505434,True,Proactive message,negative,0.9815566421964076
C0018007,P006902,2026-03-31 16:19:54,email,NHS prescription,"Hello, Tracking says delivered but there is no parcel here Also, The meds parcel is delayed after dispatch!!! postcode SW1A 1AA",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hello tracking says delivered but there is no parcel here also the medicine parcel is delayed after dispatch postcode [postcode],1,0,0,0,1,0,0,0,0,0,128,20,False,False,parcel_not_received,0.7447862804072696,True,Human adviser,negative,0.9907650072320178
C0025588,P006812,2026-05-09 22:28:17,email,NHS prescription,"Dear team, Can you check the pharmacy processing step? please",clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,priority,Human adviser,False,False,False,standard_known_intent,False,dear team can you check the pharmacy processing step please,0,0,0,0,0,0,0,0,0,0,59,10,False,False,split_order_request,0.452260250442544,False,Human adviser,negative,0.5990856910226608
C0004794,P004073,2026-01-24 22:20:06,phone_transcript,Online Doctor or shop,hello um Has my private prescription been dispatched? email alex27@example.com postcode SW1A 1AA,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello um has my private prescription been dispatched email [email] postcode [postcode],2,1,0,0,1,0,0,0,0,0,86,12,False,False,online_doctor_order_status,0.7964728579780062,True,Chatbot or FAQ self-service,neutral,0.5154059241358921
C0011172,P000843,2026-02-25 15:32:23,email,NHS prescription,"Hello, My medicines have not arrived at all please",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hello my medicines have not arrived at all please,0,0,0,0,0,0,0,0,0,0,49,9,False,False,parcel_not_received,0.941169757377522,True,Human adviser,negative,0.9955577879248672
C0019637,P005358,2026-04-09 04:32:41,app_review,NHS prescription,Not happy. How can I change my delivery address? asap,change_delivery_address,Account management,Account,Delivery address needs update,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,not happy how can i change my delivery address as soon as possible,0,0,0,0,0,0,0,0,0,0,66,13,False,False,change_delivery_address,0.9070016063336018,True,Chatbot or FAQ self-service,neutral,0.5387424128914715
C0014048,P002815,2026-03-12 00:18:44,email,NHS prescription,"Hi support, The order is stuck at clinical review",clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,priority,Human adviser,False,False,False,standard_known_intent,True,hi support the order is stuck at clinical review,0,0,0,0,0,0,0,0,0,0,48,9,False,False,clinical_review_delay,0.9375391119565084,True,Human adviser,negative,0.9944306494533744
C0007051,P002062,2026-02-05 14:06:45,app_review,NHS prescription,This has been frustrating and I need someone to help pls,complaint_service,Service access,Service,General service complaint,negative,priority,Human adviser,False,False,False,standard_known_intent,False,this has been frustrating and i need someone to help please,0,0,0,0,0,0,0,0,0,0,59,11,False,False,complaint_service,0.9113814083383528,True,Human adviser,negative,0.9920983389361576
C0008006,P001901,2026-02-10 08:08:59,live_chat,NHS prescription,hi - I have a question about something on the site!!!,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,True,hi - i have a question about something on the site,0,0,0,0,0,0,0,0,0,0,50,11,False,False,unclear_or_out_of_scope,0.8968194042660991,True,Human adviser,neutral,0.6157046419464393
C0007385,P002354,2026-02-07 05:21:46,phone_transcript,NHS prescription,right so Royal Mail tracking has not moved and my delivery is late please,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,right so royal mail tracking has not moved and my delivery is late please,0,0,0,0,0,0,0,0,0,0,73,14,False,False,delivery_delayed,0.9365888995720756,True,Proactive message,negative,0.9850370249989672
C0029175,P006805,2026-05-27 20:20:54,email,NHS prescription,"Hi support, These tablets make me dizzy and I feel very unwell!!!",possible_adverse_effect,Safety-sensitive,Urgent support,Possible adverse effect or clinical concern,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,True,hi support these tablets make me dizzy and i feel very unwell,0,0,0,0,0,0,0,0,0,0,61,12,False,False,possible_adverse_effect,0.8494883683686975,True,Clinical escalation,negative,0.9834838188049928
C0018368,P003982,2026-04-02 13:39:28,phone_transcript,NHS prescription,right so My prescription should have arrived yesterday thanks,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,right so my prescription should have arrived yesterday thanks,0,0,0,0,0,0,0,0,0,0,61,9,False,False,delivery_delayed,0.8881008824608135,True,Proactive message,negative,0.9942451263650957
C0012339,P005566,2026-03-03 14:06:22,phone_transcript,NHS prescription,"please can you help, The medicine parcel is delayed after dispatch thanks",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please can you help the medicine parcel is delayed after dispatch thanks,0,0,0,0,0,0,0,0,0,0,72,12,False,False,delivery_delayed,0.9409632158918434,True,Proactive message,negative,0.989320857527743
C0000605,P003899,2026-01-04 00:15:48,phone_transcript,NHS prescription,hello um I need to request my usual tablets again!!!,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello um i need to request my usual tablets again,0,0,0,0,0,0,0,0,0,0,49,10,False,False,repeat_prescription_request,0.9181695836080612,True,Chatbot or FAQ self-service,neutral,0.6739636894566627
C0015205,P005428,2026-03-17 15:35:19,email,NHS prescription,"Hi support, I cannot log into my acct asap",login_issue,Account management,Account,Account access problem,negative,standard,FAQ self-service,False,True,False,standard_known_intent,True,hi support i cannot log into my account as soon as possible,0,0,0,0,0,0,0,0,0,0,59,12,False,False,login_issue,0.8890554593831466,True,Chatbot or FAQ self-service,negative,0.9829398743669594
C0009734,P003182,2026-02-18 16:19:11,app_review,NHS prescription,"The prescription is ready but has not left the warehouse Also, How do I track my medicine delivery? thanks",not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,the prescription is ready but has not left the warehouse also how do i track my medicine delivery thanks,0,0,0,0,0,0,0,0,0,0,104,19,False,False,not_dispatched,0.8661265312954418,True,Proactive message,negative,0.8718084576129369
C0001026,P000597,2026-01-06 03:25:14,phone_transcript,NHS prescription,right so I have run out of my tablets and need help today please,urgent_ran_out_medicine,Safety-sensitive,Urgent support,Customer reports no medicine remaining,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,False,right so i have run out of my tablets and need help today please,0,0,0,0,0,0,0,0,0,0,64,14,False,False,urgent_ran_out_medicine,0.9065127206010096,True,Clinical escalation,negative,0.983749699150444
C0011815,P003238,2026-02-28 22:25:16,phone_transcript,NHS prescription,right so I moved house and need to update my address!!! email pat67@example.com,change_delivery_address,Account management,Account,Delivery address needs update,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so i moved house and need to update my address email [email],1,1,0,0,0,0,0,0,0,0,66,13,False,False,change_delivery_address,0.8459854069195157,True,Chatbot or FAQ self-service,neutral,0.5348494742751728
C0018706,P001975,2026-04-04 08:33:46,phone_transcript,NHS prescription,"please can you help, Can you tell me what is happening with my parcel? thanks",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,False,please can you help can you tell me what is happening with my parcel thanks,0,0,0,0,0,0,0,0,0,0,75,15,False,False,delivery_delayed,0.3701353406172661,False,Human adviser,negative,0.6161397882361893
C0018944,P007005,2026-04-05 16:41:48,live_chat,NHS prescription,hello Tracking says delivered but there is no parcel here.,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hello tracking says delivered but there is no parcel here,0,0,0,0,0,0,0,0,0,0,57,10,False,False,parcel_not_received,0.9097982545292824,True,Human adviser,negative,0.996703892388491
C0004378,P000353,2026-01-22 18:39:48,social,NHS prescription,"Please respond: My prescription should have arrived yesterday Also, Tracking says delivered but there is no parcel here!!! email alex48@example.com",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please respond my prescription should have arrived yesterday also tracking says delivered but there is no parcel here email [email],1,1,0,0,0,0,0,0,0,0,131,20,False,False,delivery_delayed,0.7407975172599842,True,Proactive message,negative,0.996078196089218
C0023268,P002181,2026-04-27 18:45:49,app_review,Online Doctor or shop,Please fix this: Can I track the order from my online consultation?.,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,please fix this can i track the order from my online consultation,0,0,0,0,0,0,0,0,0,0,65,12,False,False,online_doctor_order_status,0.9110042853556912,True,Chatbot or FAQ self-service,neutral,0.6678647820055954
C0026476,P005570,2026-05-14 13:45:46,live_chat,NHS prescription,pls help: The parcel is missing even though it says delivered. My phone is 07879929982 NHS number 8414924687,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please help the parcel is missing even though it says delivered my phone is [phone] nhs number [nhs_number],2,0,1,0,0,1,0,0,0,0,107,18,False,False,parcel_not_received,0.8018901554161034,True,Human adviser,negative,0.97431892241625
C0027531,P002461,2026-05-19 15:54:34,phone_transcript,NHS prescription,hello um One part of my order has not moved thanks,medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,standard,Human adviser,False,False,False,standard_known_intent,True,hello um one part of my order has not moved thanks,0,0,0,0,0,0,0,0,0,0,50,11,False,False,medicine_unavailable,0.3896929018439395,True,Human adviser,negative,0.7234749674467809
C0004022,P007301,2026-01-20 21:38:02,phone_transcript,NHS prescription,hi I am calling because How do I track my medicine delivery?.,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because how do i track my medicine delivery,0,0,0,0,0,0,0,0,0,0,59,12,False,False,delivery_tracking,0.9035466907526268,True,Chatbot or FAQ self-service,neutral,0.5540593428146293
